episode,length,total_reward,avg_q,exploration
0,87,-92.01016676377978,0.24230853,1.0
1,66,24.932001451150597,1.9588869,0.9950248756218907
2,83,-211.82492083655353,1.6641744,0.990074503106359
3,80,-251.55292794666414,1.6744912,0.98514875930981
4,96,-90.46307880630378,1.2585195,0.9802475217013037
5,76,-101.5308634133398,1.3340774,0.9753706683595063
6,85,-91.74375663575312,1.4158473,0.970518077969658
7,106,-234.20339245202635,1.4675906,0.9656896298205554
8,1000,55.98421892747065,0.8606675,0.9608852038015477
9,80,-96.46839111264349,0.7173252,0.9561046803995501
