episode,exploration
190,0.3876575674747048
191,0.3857289228604028
192,0.3838098734929381
193,0.3819003716347643
194,0.3800003697858352
195,0.3781098206824231
196,0.3762286772959435
197,0.3743568928317846
198,0.372494420728144
199,0.3706412146548696
200,0.3687972285123082
201,0.3669624164301574
202,0.3651367327663258
203,0.3633201321057969
204,0.3615125692594994
205,0.3597139992631835
206,0.357924377376302
207,0.3561436590808976
208,0.3543718000804952
209,0.3526087562990002
210,0.3508544838796023
211,0.3491089391836839
212,0.3473720787897352
213,0.3456438594922739
214,0.3439242383007701
215,0.3422131724385773
216,0.340510619341868
217,0.3388165366585751
218,0.3371308822473385
219,0.3354536141764562
220,0.333784690722842
221,0.3321240703709872
222,0.3304717118119276
223,0.3288275739422165
224,0.327191615862902
225,0.3255637968785095
226,0.3239440764960294
227,0.3223324144239099
228,0.3207287705710547
229,0.3191331050458256
230,0.3175453781550503
231,0.3159655504030352
232,0.3143935824905823
233,0.3128294353140122
234,0.3112730699641913
235,0.3097244477255635
236,0.3081835300751877
237,0.3066502786817788
238,0.305124655404755
239,0.3036066222932886
240,0.3020961415853618
241,0.3005931757068277
242,0.2990976872704754
243,0.2976096390750999
244,0.2961289941045771
245,0.2946557155269424
246,0.2931897666934751
247,0.2917311111377861
248,0.2902797125749116
249,0.2888355349004096
250,0.2873985421894623
251,0.2859686986959825
252,0.2845459688517239
253,0.283130317265397
254,0.2817217087217881
255,0.2803201081808837
256,0.2789254807769987
257,0.2775377918179092
258,0.2761570067839893
259,0.2747830913273525
260,0.2734160112709976
261,0.2720557326079578
262,0.2707022215004556
263,0.2693554442790603
264,0.2680153674418511
265,0.2666819576535832
266,0.2653551817448589
267,0.2640350067113025
268,0.2627213997127388
269,0.2614143280723769
270,0.260113759275997
271,0.2588196609711413
272,0.2575320009663098
273,0.256250747230159
274,0.2549758678907055
275,0.2537073312345328
276,0.2524451057060028
277,0.2511891599064705
278,0.249939462593503
279,0.2486959826801025
280,0.2474586892339329
281,0.2462275514765501
282,0.245002538782637
283,0.2437836206792408
284,0.2425707668450158
285,0.2413639471094684
286,0.2401631314522074
287,0.2389682900021965
288,0.2377793930370114
289,0.236596410982101
290,0.2354193144100507
291,0.2342480740398515
292,0.2330826607361707
293,0.2319230455086275
294,0.2307691995110722
295,0.2296210940408679
296,0.2284787005381771
297,0.2273419905852508
298,0.2262109359057222
299,0.2250855083639028
300,0.2239656799640824
301,0.2228514228498332
302,0.2217427093033167
303,0.2206395117445937
304,0.219541802730939
305,0.2184495549561583
306,0.2173627412499088
307,0.2162813345770237
308,0.2152053080368395
309,0.2141346348625269
310,0.2130692884204248
311,0.2120092422093779
312,0.2109544698600775
313,0.2099049451344055
314,0.2088606419247816
315,0.2078215342535141
316,0.2067875962721533
317,0.2057588022608491
318,0.2047351266277105
319,0.2037165439081697
320,0.202703028764348
321,0.2016945559844259
322,0.2006911004820158
323,0.1996926372955381
324,0.1986991415876002
325,0.1977105886443783
326,0.1967269538750033
327,0.1957482128109486
328,0.1947743411054215
329,0.1938053145327578
330,0.1928411089878187
331,0.1918817004853918
332,0.1909270651595938
333,0.1899771792632774
334,0.1890320191674403
335,0.1880915613606371
336,0.1871557824483952
337,0.186224659152632
338,0.1852981683110767
339,0.1843762868766932
340,0.1834589919171077
341,0.1825462606140375
342,0.1816380702627239
343,0.1807343982713671
344,0.1798352221605643
345,0.1789405195627506
346,0.1780502682216423
347,0.177164445991684
348,0.1762830308374965
349,0.1754060008333298
350,0.1745333341625173
351,0.1736650091169326
352,0.1728010040964504
353,0.1719412976084084
354,0.1710858682670731
355,0.1702346947931075
356,0.1693877560130423
357,0.1685450308587486
358,0.1677064983669141
359,0.1668721376785215
360,0.1660419280383298
361,0.1652158487943581
362,0.1643938793973712
363,0.1635759994003694
364,0.162762188458079
365,0.1619524263264468
366,0.1611466928621361
367,0.160344968022026
368,0.1595472318627124
369,0.1587534645400124
370,0.1579636463084701
371,0.1571777575208658
372,0.1563957786277272
373,0.155617690176843
374,0.1548434728127791
375,0.1540731072763971
376,0.1533065744043752
377,0.1525438551287316
378,0.1517849304763499
379,0.1510297815685073
380,0.1502783896204053
381,0.1495307359407018
382,0.1487868019310466
383,0.1480465690856185
384,0.1473100189906653
385,0.146577133324045
386,0.1458478938547712
387,0.1451222824425584
388,0.1444002810373716
389,0.1436818716789767
390,0.1429670364964942
391,0.1422557577079545
392,0.1415480176198552
393,0.1408437986267216
394,0.1401430832106683
395,0.1394458539409635
396,0.1387520934735955
397,0.1380617845508414
398,0.1373749100008372
399,0.1366914527371514
400,0.1360113957583597
401,0.1353347221476216
402,0.1346614150722603
403,0.1339914577833436
404,0.1333248336152672
405,0.1326615259853406
406,0.1320015183933737
407,0.1313447944212674
408,0.1306913377326044
409,0.1300411320722432
410,0.1293941612659136
411,0.1287504092198146
412,0.1281098599202135
413,0.1274724974330483
414,0.1268383059035306
415,0.1262072695557519
416,0.1255793726922905
417,0.1249545996938214
418,0.1243329350187277
419,0.1237143632027142
420,0.1230988688584221
421,0.1224864366750468
422,0.1218770514179571
423,0.1212706979283155
424,0.120667361122702
425,0.1200670259927383
426,0.1194696776047148
427,0.1188753010992187
428,0.1182838816907649
429,0.1176954046674278
430,0.1171098553904754
431,0.1165272192940054
432,0.1159474818845825
433,0.1153706287408781
434,0.1147966455133115
435,0.1142255179236931
436,0.1136572317648688
437,0.1130917729003669
438,0.1125291272640467
439,0.111969280859748
440,0.1114122197609433
441,0.1108579301103914
442,0.1103063981197924
443,0.1097576100694452
444,0.1092115523079057
445,0.1086682112516475
446,0.1081275733847238
447,0.1075896252584317
448,0.1070543534909768
449,0.1065217447671411
450,0.1059917858379514
451,0.1054644635203496
452,0.1049397646968653
453,0.1044176763152889
454,0.1038981853883472
455,0.1033812789933803
456,0.1028669442720202
457,0.1023551684298709
458,0.1018459387361899
459,0.1013392425235721
460,0.1008350671876339
461,0.1003334001867004
462,0.099834229041493
463,0.0993375413348189
464,0.0988433247112626
465,0.0983515668768782
466,0.0978622555988838
467,0.097375378705357
468,0.0968909240849324
469,0.0964088796864999
470,0.0959292335189054
471,0.0954519736506521
472,0.0949770882096041
473,0.0945045653826906
474,0.0940343934156126
475,0.0935665606125498
476,0.0931010553358705
477,0.0926378660058413
478,0.0921769811003396
479,0.0917183891545668
480,0.091262078760763
481,0.0908080385679234
482,0.0903562572815158
483,0.0899067236631998
484,0.0894594265305471
485,0.0890143547567633
486,0.0885714972704112
487,0.0881308430551356
488,0.0876923811493886
489,0.0872561006461579
490,0.0868219906926944
491,0.0863900404902432
492,0.0859602392937743
493,0.0855325764117158
494,0.0851070412056873
495,0.0846836230902362
496,0.0842623115325733
497,0.0838430960523118
498,0.0834259662212057
499,0.0830109116628913
500,0.0825979220526282
501,0.0821869871170429
502,0.0817780966338736
503,0.081371240431715
504,0.0809664083897662
505,0.0805635904375783
506,0.0801627765548043
507,0.0797639567709496
508,0.079367121165124
509,0.078972259865795
510,0.0785793630505423
511,0.0781884209458132
512,0.0777994238266798
513,0.0774123620165969
514,0.0770272258871611
515,0.0766440058578717
516,0.0762626923958923
517,0.0758832760158132
518,0.0755057472794161
519,0.0751300967954389
520,0.0747563152193422
521,0.0743843932530769
522,0.0740143216448526
523,0.0736460911889081
524,0.0732796927252817
525,0.0729151171395838
526,0.0725523553627699
527,0.0721913983709154
528,0.0718322371849904
529,0.0714748628706372
530,0.0711192665379475
531,0.0707654393412413
532,0.0704133724788471
533,0.0700630571928827
534,0.0697144847690375
535,0.0693676465363557
536,0.0690225338670206
537,0.0686791381761399
538,0.0683374509215323
539,0.0679974636035147
540,0.0676591677646913
541,0.0673225549897426
542,0.0669876169052165
543,0.0666543451793199
544,0.0663227315217114
545,0.0659927676832949
546,0.0656644454560148
547,0.0653377566726516
548,0.0650126932066185
549,0.0646892469717597
550,0.064367409922149
551,0.0640471740518895
552,0.063728531394915
553,0.063411474024791
554,0.0630959940545184
555,0.0627820836363367
556,0.0624697349615291
557,0.062158940260228
558,0.0618496918012219
559,0.0615419818917631
560,0.0612358028773762
561,0.0609311471416679
562,0.0606280071061372
563,0.0603263752299872
564,0.0600262440099376
565,0.0597276059800374
566,0.05943045371148
567,0.0591347798124179
568,0.058840576927779
569,0.0585478377390836
570,0.0582565549642623
571,0.0579667213574749
572,0.0576783297089303
573,0.0573913728447067
574,0.0571058436265739
575,0.0568217349518148
576,0.0565390397530496
577,0.0562577509980593
578,0.0559778616896112
579,0.0556993648652848
580,0.0554222535972983
581,0.0551465209923366
582,0.0548721601913798
583,0.0545991643695321
584,0.0543275267358528
585,0.0540572405331869
586,0.0537882990379969
587,0.053520695560196
588,0.0532544234429811
589,0.0529894760626677
590,0.0527258468285251
591,0.052463529182612
592,0.052202516599614
593,0.0519428025866806
594,0.0516843806832643
595,0.0514272444609595
596,0.0511713875233428
597,0.0509168035058137
598,0.0506634860754365
599,0.0504114289307826
600,0.0501606258017738
601,0.0499110704495261
602,0.0496627566661952
603,0.0494156782748211
604,0.0491698291291752
605,0.0489252031136072
606,0.0486817941428927
607,0.0484395961620823
608,0.0481986031463505
609,0.0479588091008463
610,0.0477202080605436
611,0.0474827940900931
612,0.0472465612836748
613,0.0470115037648505
614,0.0467776156864184
615,0.0465448912302671
616,0.046313324607231
617,0.0460829100569462
618,0.0458536418477077
619,0.0456255142763261
620,0.0453985216679861
621,0.0451726583761056
622,0.0449479187821946
623,0.0447242972957161
624,0.0445017883539463
625,0.0442803864218372
626,0.0440600859918778
627,0.043840881583958
628,0.0436227677452318
629,0.0434057390499819
630,0.0431897900994845
631,0.0429749155218751
632,0.0427611099720151
633,0.0425483681313583
634,0.0423366847078192
635,0.042126054435641
636,0.0419164720752647
637,0.0417079324131987
638,0.0415004302618892
639,0.0412939604595913
640,0.0410885178702401
641,0.0408840973833235
642,0.0406806939137547
643,0.040478302401746
644,0.0402769178126826
645,0.0400765351369976
646,0.0398771493900473
647,0.0396787556119874
648,0.0394813488676492
649,0.0392849242464171
650,0.0390894768621066
651,0.0388950018528424
652,0.0387014943809377
653,0.0385089496327738
654,0.0383173628186804
655,0.0381267291728163
656,0.0379370439530511
657,0.0377483024408468
658,0.0375604999411411
659,0.03737363178223
660,0.0371876933156517
661,0.0370026799160714
662,0.0368185869811656
663,0.036635409931508
664,0.0364531442104558
665,0.0362717852840356
666,0.0360913286408314
667,0.0359117697918721
668,0.0357331042705195
669,0.0355553276323577
670,0.0353784354550823
671,0.0352024233383903
672,0.035027286903871
673,0.0348530217948965
674,0.0346796236765139
675,0.0345070882353373
676,0.0343354111794401
677,0.0341645882382488
678,0.0339946151624366
679,0.0338254877238176
680,0.0336572017152413
681,0.0334897529504889
682,0.0333231372641681
683,0.03315735051161
684,0.0329923885687662
685,0.0328282473321057
686,0.0326649227185131
687,0.0325024106651872
688,0.0323407071295395
689,0.032179808089094
690,0.0320197095413871
691,0.0318604075038677
692,0.0317018980137988
693,0.031544177128158
694,0.0313872409235403
695,0.03123108549606
696,0.0310757069612537
697,0.0309211014539838
698,0.0307672651283421
699,0.0306141941575543
700,0.0304618847338849
701,0.0303103330685422
702,0.0301595353915843
703,0.0300094879518251
704,0.0298601870167414
705,0.0297116288723795
706,0.0295638098232632
707,0.0294167261923017
708,0.0292703743206982
709,0.0291247505678589
710,0.0289798513113024
711,0.0288356729465696
712,0.0286922118871339
713,0.0285494645643124
714,0.0284074274271765
715,0.0282660969424642
716,0.0281254695944917
717,0.0279855418850664
718,0.0278463103333994
719,0.0277077714760193
720,0.0275699218666859
721,0.0274327580763043
722,0.0272962766928401
723,0.027160474321234
724,0.0270253475833174
725,0.0268908931177288
726,0.0267571075798296
727,0.0266239876416215
728,0.0264915299916632
729,0.0263597313349883
730,0.0262285883930231
731,0.0260980979035056
732,0.0259682566204036
733,0.0258390613138344
734,0.0257105087699845
735,0.0255825957910294
736,0.0254553191950541
737,0.0253286758159742
738,0.025202662503457
739,0.0250772761228427
740,0.0249525135550674
741,0.0248283716965845
742,0.024704847459288
743,0.0245819377704359
744,0.024459639572573
745,0.0243379498234557
746,0.0242168654959759
747,0.0240963835780854
748,0.0239765010727218
749,0.0238572149977332
750,0.0237385223858041
751,0.0236204202843822
752,0.0235029057556042
753,0.0233859758762231
754,0.0232696277375354
755,0.0231538584453089
756,0.0230386651197103
757,0.0229240448952342
758,0.022809994920631
759,0.0226965123588368
760,0.0225835943869023
761,0.0224712381959227
762,0.0223594409909679
763,0.0222481999910128
764,0.0221375124288685
765,0.0220273755511129
766,0.0219177866180228
767,0.0218087429035053
768,0.0217002416950301
769,0.0215922802935623
770,0.0214848560134948
771,0.0213779661825819
772,0.0212716081418726
773,0.0211657792456443
774,0.0210604768613377
775,0.0209556983694902
776,0.0208514411636719
777,0.0207477026504198
778,0.0206444802491739
779,0.0205417713922128
780,0.0204395735245899
781,0.0203378841040695
782,0.0202367006010642
783,0.0201360204985714
784,0.0200358412921108
785,0.0199361604896625
786,0.0198369756116045
787,0.0197382841906512
788,0.0196400837717923
789,0.0195423719122311
790,0.0194451461813245
791,0.0193484041605219
792,0.0192521434433054
793,0.0191563616351297
794,0.0190610563533629
795,0.0189662252272268
796,0.0188718658977381
797,0.0187779760176498
798,0.0186845532513929
799,0.0185915952750178
800,0.0185915952750178
801,0.0184990997761371
802,0.0184070644538678
803,0.0183154870187739
804,0.0182243651928098
805,0.0181336967092635
806,0.0180434793127
807,0.0179537107589055
808,0.0178643888148314
809,0.0177755112585387
810,0.0176870758791429
811,0.0175990804767592
812,0.0175115228624469
813,0.0174244008581561
814,0.0173377122966728
815,0.017251455021565
816,0.0171656268871293
817,0.0170802257583376
818,0.0169952495107837
819,0.0169106960306306
820,0.0168265632145578
821,0.0167428489697092
822,0.016659551213641
823,0.0165766678742697
824,0.0164941968898206
825,0.0164121362087767
826,0.0163304837898276
827,0.0162492376018185
828,0.0161683956237
829,0.0160879558444776
830,0.0160079162631618
831,0.0159282748887182
832,0.0158490297400181
833,0.0157701788457892
834,0.0156917202445663
835,0.0156136519846431
836,0.015535972124023
837,0.0154586787303711
838,0.0153817698809663
839,0.015305243662653
840,0.0152290981717941
841,0.015153331514223
842,0.015077941805197
843,0.0150029271693502
844,0.014928285740647
845,0.0148540156623353
846,0.0147801150869008
847,0.0147065821760207
848,0.0146334151005181
849,0.0145606120403165
850,0.0144881711843946
851,0.0144160907307409
852,0.0143443688863093
853,0.0142730038669745
854,0.014201993897487
855,0.0141313372114299
856,0.014061032051174
857,0.0139910766678348
858,0.0139214693212287
859,0.0138522082798295
860,0.0137832918207259
861,0.013714718229578
862,0.0136464858005751
863,0.0135785928363932
864,0.0135110376481524
865,0.0134438185553755
866,0.0133769338859458
867,0.0133103819760655
868,0.0132441611702144
869,0.0131782698211089
870,0.0131127062896606
871,0.0130474689449359
872,0.0129825561641153
873,0.0129179663324531
874,0.0128536978432369
875,0.0127897490977481
876,0.012726118505222
877,0.012662804482808
878,0.0125998054555303
879,0.0125371198562491
880,0.012474746125621
881,0.0124126827120607
882,0.0123509280717022
883,0.0122894806683604
884,0.0122283389734929
885,0.0121675014661621
886,0.0121069666329971
887,0.0120467329681563
888,0.0119867989732899
889,0.0119271631575024
890,0.0118678240373158
891,0.0118087801366326
892,0.0117500299866991
893,0.0116915721260688
894,0.011633405100566
895,0.0115755274632497
896,0.0115179377743778
897,0.011460634601371
898,0.0114036165187771
899,0.0113468821082359
900,0.0112904299584437
901,0.0112342586651181
902,0.0111783668309633
903,0.0111227530656351
904,0.0110674159857066
905,0.0110123542146334
906,0.0109575663827198
907,0.0109030511270844
908,0.0108488070916263
909,0.0107948329269913
910,0.0107411272905386
911,0.0106876888463071
912,0.0106345162649822
913,0.0105816082238629
914,0.0105289634068287
915,0.0104765805043072
916,0.010424458213241
917,0.0103725952370557
918,0.0103209902856276
919,0.0102696420752513
920,0.0102185493286083
921,0.0101677107747346
922,0.0101171251489897
923,0.0100667911930245
924,0.0100167076547508
925,0.01
926,0.01
927,0.01
928,0.01
929,0.01
930,0.01
931,0.01
932,0.01
933,0.01
934,0.01
935,0.01
936,0.01
937,0.01
938,0.01
939,0.01
940,0.01
941,0.01
942,0.01
943,0.01
944,0.01
945,0.01
946,0.01
947,0.01
948,0.01
949,0.01
950,0.01
951,0.01
952,0.01
953,0.01
954,0.01
955,0.01
956,0.01
957,0.01
958,0.01
959,0.01
960,0.01
961,0.01
962,0.01
963,0.01
964,0.01
965,0.01
966,0.01
967,0.01
968,0.01
969,0.01
970,0.01
971,0.01
972,0.01
973,0.01
974,0.01
975,0.01
976,0.01
977,0.01
978,0.01
979,0.01
980,0.01
981,0.01
982,0.01
983,0.01
984,0.01
985,0.01
986,0.01
987,0.01
988,0.01
989,0.01
990,0.01
991,0.01
992,0.01
993,0.01
994,0.01
995,0.01
996,0.01
997,0.01
998,0.01
999,0.01
1000,0.01
1001,0.01
1002,0.01
1003,0.01
1004,0.01
1005,0.01
1006,0.01
1007,0.01
1008,0.01
1009,0.01
1010,0.01
1011,0.01
1012,0.01
1013,0.01
1014,0.01
1015,0.01
1016,0.01
1017,0.01
1018,0.01
1019,0.01
1020,0.01
1021,0.01
1022,0.01
1023,0.01
1024,0.01
1025,0.01
1026,0.01
1027,0.01
1028,0.01
1029,0.01
1030,0.01
1031,0.01
1032,0.01
1033,0.01
1034,0.01
1035,0.01
1036,0.01
1037,0.01
1038,0.01
1039,0.01
1040,0.01
1041,0.01
1042,0.01
1043,0.01
1044,0.01
1045,0.01
1046,0.01
1047,0.01
1048,0.01
1049,0.01
1050,0.01
1051,0.01
1052,0.01
1053,0.01
1054,0.01
1055,0.01
1056,0.01
1057,0.01
1058,0.01
1059,0.01
1060,0.01
1061,0.01
1062,0.01
1063,0.01
1064,0.01
1065,0.01
1066,0.01
1067,0.01
1068,0.01
1069,0.01
1070,0.01
1071,0.01
1072,0.01
1073,0.01
1074,0.01
1075,0.01
1076,0.01
1077,0.01
1078,0.01
1079,0.01
1080,0.01
1081,0.01
1082,0.01
1083,0.01
1084,0.01
1085,0.01
1086,0.01
1087,0.01
1088,0.01
1089,0.01
1090,0.01
1091,0.01
1092,0.01
1093,0.01
1094,0.01
1095,0.01
1096,0.01
1097,0.01
1098,0.01
1099,0.01
1100,0.01
1101,0.01
1102,0.01
1103,0.01
1104,0.01
1105,0.01
1106,0.01
1107,0.01
1108,0.01
1109,0.01
1110,0.01
1111,0.01
1112,0.01
1113,0.01
1114,0.01
1115,0.01
1116,0.01
1117,0.01
1118,0.01
1119,0.01
1120,0.01
1121,0.01
1122,0.01
1123,0.01
1124,0.01
1125,0.01
1126,0.01
1127,0.01
1128,0.01
1129,0.01
1130,0.01
1131,0.01
1132,0.01
1133,0.01
1134,0.01
1135,0.01
1136,0.01
1137,0.01
1138,0.01
1139,0.01
1140,0.01
1141,0.01
1142,0.01
1143,0.01
1144,0.01
1145,0.01
1146,0.01
1147,0.01
1148,0.01
1149,0.01
1150,0.01
1151,0.01
1152,0.01
1153,0.01
1154,0.01
1155,0.01
1156,0.01
1157,0.01
1158,0.01
1159,0.01
1160,0.01
1161,0.01
1162,0.01
1163,0.01
1164,0.01
1165,0.01
1166,0.01
1167,0.01
1168,0.01
1169,0.01
1170,0.01
1171,0.01
1172,0.01
1173,0.01
1174,0.01
1175,0.01
1176,0.01
1177,0.01
1178,0.01
1179,0.01
1180,0.01
1181,0.01
1182,0.01
1183,0.01
1184,0.01
1185,0.01
1186,0.01
1187,0.01
1188,0.01
1189,0.01
1190,0.01
1191,0.01
1192,0.01
1193,0.01
1194,0.01
1195,0.01
1196,0.01
1197,0.01
1198,0.01
1199,0.01
1200,0.0
1201,0.01
1202,0.01
1203,0.01
1204,0.01
1205,0.01
1206,0.01
1207,0.01
1208,0.01
1209,0.01
1210,0.01
1211,0.01
1212,0.01
1213,0.01
1214,0.01
1215,0.01
1216,0.01
1217,0.01
1218,0.01
1219,0.01
1220,0.01
1221,0.01
1222,0.01
1223,0.01
1224,0.01
1225,0.01
1226,0.01
1227,0.01
1228,0.01
1229,0.01
1230,0.01
1231,0.01
1232,0.01
1233,0.01
1234,0.01
1235,0.01
1236,0.01
1237,0.01
1238,0.01
1239,0.01
1240,0.01
1241,0.01
1242,0.01
1243,0.01
1244,0.01
1245,0.01
1246,0.01
1247,0.01
1248,0.01
1249,0.01
1250,0.01
1251,0.01
1252,0.01
1253,0.01
1254,0.01
1255,0.01
1256,0.01
1257,0.01
1258,0.01
1259,0.01
1260,0.01
1261,0.01
1262,0.01
1263,0.01
1264,0.01
1265,0.01
1266,0.01
1267,0.01
1268,0.01
1269,0.01
1270,0.01
1271,0.01
1272,0.01
1273,0.01
1274,0.01
1275,0.01
1276,0.01
1277,0.01
1278,0.01
1279,0.01
1280,0.01
1281,0.01
1282,0.01
1283,0.01
1284,0.01
1285,0.01
1286,0.01
1287,0.01
1288,0.01
1289,0.01
1290,0.01
1291,0.01
1292,0.01
1293,0.01
1294,0.01
1295,0.01
1296,0.01
1297,0.01
1298,0.01
1299,0.01
1300,0.01
1301,0.01
1302,0.01
1303,0.01
1304,0.01
1305,0.01
1306,0.01
1307,0.01
1308,0.01
1309,0.01
1310,0.01
1311,0.01
1312,0.01
1313,0.01
1314,0.01
1315,0.01
1316,0.01
1317,0.01
1318,0.01
1319,0.01
1320,0.01
1321,0.01
1322,0.01
1323,0.01
1324,0.01
1325,0.01
1326,0.01
1327,0.01
1328,0.01
1329,0.01
1330,0.01
1331,0.01
1332,0.01
1333,0.01
1334,0.01
1335,0.01
1336,0.01
1337,0.01
1338,0.01
1339,0.01
1340,0.01
1341,0.01
1342,0.01
1343,0.01
1344,0.01
1345,0.01
1346,0.01
1347,0.01
1348,0.01
1349,0.01
1350,0.01
1351,0.01
1352,0.01
1353,0.01
1354,0.01
1355,0.01
1356,0.01
1357,0.01
1358,0.01
1359,0.01
1360,0.01
1361,0.01
1362,0.01
1363,0.01
1364,0.01
1365,0.01
1366,0.01
1367,0.01
1368,0.01
1369,0.01
1370,0.01
1371,0.01
1372,0.01
1373,0.01
1374,0.01
1375,0.01
1376,0.01
1377,0.01
1378,0.01
1379,0.01
1380,0.01
1381,0.01
1382,0.01
1383,0.01
1384,0.01
1385,0.01
1386,0.01
1387,0.01
1388,0.01
1389,0.01
1390,0.01
1391,0.01
1392,0.01
1393,0.01
1394,0.01
1395,0.01
1396,0.01
1397,0.01
1398,0.01
1399,0.01
1400,0.01
1401,0.01
1402,0.01
1403,0.01
1404,0.01
1405,0.01
1406,0.01
1407,0.01
1408,0.01
1409,0.01
1410,0.01
1411,0.01
1412,0.01
1413,0.01
1414,0.01
1415,0.01
1416,0.01
1417,0.01
1418,0.01
1419,0.01
1420,0.01
1421,0.01
1422,0.01
1423,0.01
1424,0.01
1425,0.01
1426,0.01
1427,0.01
1428,0.01
1429,0.01
1430,0.01
1431,0.01
1432,0.01
1433,0.01
1434,0.01
1435,0.01
1436,0.01
1437,0.01
1438,0.01
1439,0.01
1440,0.01
1441,0.01
1442,0.01
1443,0.01
1444,0.01
1445,0.01
1446,0.01
1447,0.01
1448,0.01
1449,0.01
1450,0.01
1451,0.01
1452,0.01
1453,0.01
1454,0.01
1455,0.01
1456,0.01
1457,0.01
1458,0.01
1459,0.01
1460,0.01
1461,0.01
1462,0.01
1463,0.01
1464,0.01
1465,0.01
1466,0.01
1467,0.01
1468,0.01
1469,0.01
1470,0.01
1471,0.01
1472,0.01
1473,0.01
1474,0.01
1475,0.01
1476,0.01
1477,0.01
1478,0.01
1479,0.01
1480,0.01
1481,0.01
1482,0.01
1483,0.01
1484,0.01
1485,0.01
1486,0.01
1487,0.01
1488,0.01
1489,0.01
1490,0.01
1491,0.01
1492,0.01
1493,0.01
