episode,total_reward,step
156,-151.5467035836773,72903
157,9.22500493004918,72978
158,-89.53666844422696,73978
159,-179.245574724162,74978
160,-157.33461406093556,75978
161,-199.81176062766465,76978
162,-174.38037316381815,77978
163,-159.2693164795637,78978
164,-161.16181073663756,79978
165,-137.83650989015587,80978
166,-89.51366947527276,81978
167,-272.966979622026,82726
168,-118.3183568449458,83726
169,-106.09370562751428,84726
170,-146.79499248648062,85726
171,-180.5819378473097,86726
172,-138.79561425221618,87726
173,-201.7206498235464,88726
174,-142.46155464317417,89726
175,-2.36844577267766,90164
176,-152.1793906420935,91164
177,-112.8747513643466,91241
178,-161.14916307956446,92241
179,-163.80525036273798,93241
180,-76.33936483878642,94241
181,-136.26749716640916,95241
182,-141.26540260162437,96241
183,-128.79153195372783,96790
184,-123.763414375484,96860
185,-188.5297347768937,97860
186,-187.71694475866389,98860
187,-165.65390497262706,99860
188,-107.10143382742535,100860
189,-147.87752675951924,101860
190,-17.940051309764385,101968
191,-35.31504561332986,102968
192,69.0007260364946,103968
193,-184.0370467398316,104968
194,-71.06178753543645,105968
195,-139.35457163653336,106968
196,-23.47152570262552,107495
197,-25.424689888954163,107585
198,7.999838843941688,107677
199,-91.59528048709036,107755
200,-132.08220126759988,108755
201,-101.44267862779088,109755
202,-121.1471520572668,110509
203,41.94297018274665,110585
204,-97.49811568669976,110991
205,-108.80566782527605,111991
206,-53.40646079182625,112091
207,-122.00752032920718,112264
208,136.26706005276174,113162
209,7.609237704396946,113243
210,29.03226293623448,113364
211,-6.222445100545883,113433
212,0.301883440464735,113521
213,-72.29780660755932,113918
214,-125.41635713336292,114458
215,24.894451592117548,114555
216,-122.1094198927749,115555
217,-136.68912795561482,116537
218,0.6638891955808504,117537
219,-94.51504239125644,117899
220,-98.13481200113893,118020
221,-120.83063780190425,119020
222,-64.45569958817214,119100
223,-111.52224806824232,120100
224,-225.1345254738117,121078
225,-168.43162241041136,121247
226,-100.05948293954134,121413
227,-60.22238829359412,121515
228,-139.96578450500965,121717
229,-77.30100402608514,121872
230,-162.43396271765232,122375
231,-223.8801589877112,123164
232,-214.8565419879742,124080
233,-233.3853248928208,124779
234,-82.14939925447106,124942
235,-239.58830012730323,125888
236,-142.1081690969877,126073
237,-158.5971558629535,126370
238,-132.3795976457186,126494
239,36.83067058882398,127313
240,-209.1289476767052,127885
241,-46.81425079703331,128141
242,-210.76394439209253,128280
243,-167.80186287406832,128409
244,-54.17504331469536,128802
245,-180.46168775577087,128945
246,-162.95324881747365,129427
247,7.110595494508743,129518
248,-23.95000282675028,129624
249,-64.02234107110417,129769
250,-152.45054735802114,130100
251,-117.4069314240478,130271
252,-154.04422373650596,130705
253,32.96678048069589,130903
254,-271.9120407817827,131860
255,-85.42329056572635,132110
256,-132.38129675225355,133086
257,-74.03821526374668,133363
258,-204.0985493566841,133808
259,-43.89509144716431,134242
260,-182.64432846661657,134821
261,-136.2727291125193,135116
262,-20.94530161703005,136116
263,-156.66760285070632,137116
264,30.211733946576715,138116
265,146.16848365217447,138806
266,-35.62717376483488,139806
267,-123.76601361948995,140184
268,-112.43521439749748,140413
269,-148.565892547369,140663
270,65.30929215159267,141663
271,-48.84934896789491,141863
272,-78.13063074904494,142863
