episode,length,total_reward,avg_q,exploration
201,170,148.0,10.315943717956545,0.3669624164301574
202,282,172.0,10.304423332214355,0.3651367327663258
203,282,143.0,10.37414836883545,0.3633201321057969
204,218,187.0,11.20047378540039,0.3615125692594994
205,125,114.0,11.071621894836426,0.3597139992631835
206,41,28.0,11.141643524169922,0.357924377376302
207,90,77.0,11.126320838928224,0.3561436590808976
208,262,127.0,11.256068229675291,0.3543718000804952
209,98,86.0,11.07294750213623,0.3526087562990002
210,262,158.0,12.43978214263916,0.3508544838796023
211,70,59.0,12.122633934020996,0.3491089391836839
212,152,75.0,12.040863037109377,0.3473720787897352
213,82,68.0,11.9634428024292,0.3456438594922739
214,148,122.0,12.081668853759766,0.3439242383007701
215,170,88.0,12.114395141601562,0.3422131724385773
216,47,38.0,12.112711906433104,0.340510619341868
217,266,202.0,12.208783149719238,0.3388165366585751
218,100,80.0,12.965770721435549,0.3371308822473385
219,416,168.0,12.93207550048828,0.3354536141764562
220,68,40.0,12.848958015441896,0.333784690722842
221,184,114.0,12.905911445617676,0.3321240703709872
222,126,85.0,12.899760246276855,0.3304717118119276
223,418,272.0,13.809540748596191,0.3288275739422165
224,173,119.0,13.851048469543455,0.327191615862902
225,124,114.0,13.761741638183594,0.3255637968785095
226,239,158.0,13.718413352966309,0.3239440764960294
227,281,199.0,14.441521644592283,0.3223324144239099
228,118,98.0,14.736584663391112,0.3207287705710547
229,184,100.0,14.720917701721191,0.3191331050458256
230,245,165.0,14.697413444519045,0.3175453781550503
231,157,78.0,14.778247833251951,0.3159655504030352
232,84,61.0,14.81277561187744,0.3143935824905823
233,402,147.0,15.448931694030762,0.3128294353140122
234,185,89.0,15.600128173828123,0.3112730699641913
235,175,106.0,15.539634704589844,0.3097244477255635
236,274,182.0,15.439433097839355,0.3081835300751877
237,352,122.0,16.59364891052246,0.3066502786817788
238,128,88.0,16.55365562438965,0.305124655404755
239,183,109.0,16.4397029876709,0.3036066222932886
240,109,49.0,16.55671501159668,0.3020961415853618
241,52,47.0,16.43314552307129,0.3005931757068277
242,144,88.0,16.485219955444336,0.2990976872704754
243,140,129.0,17.514373779296875,0.2976096390750999
244,126,110.0,17.480613708496094,0.2961289941045771
245,206,135.0,17.310224533081055,0.2946557155269424
246,187,134.0,17.227174758911133,0.2931897666934751
247,30,24.0,17.387659072875977,0.2917311111377861
248,136,84.0,17.289661407470703,0.2902797125749116
249,132,124.0,17.383377075195312,0.2888355349004096
250,70,56.0,17.301401138305664,0.2873985421894623
251,195,130.0,18.42475700378418,0.2859686986959825
252,500,96.0,18.26628875732422,0.2845459688517239
253,316,145.0,18.26289176940918,0.283130317265397
254,168,129.0,18.83920860290528,0.2817217087217881
255,125,61.0,19.10468482971192,0.2803201081808837
256,84,69.0,19.102876663208008,0.2789254807769987
257,288,192.0,19.10773277282715,0.2775377918179092
258,155,93.0,18.983848571777344,0.2761570067839893
259,328,224.0,19.963462829589844,0.2747830913273525
260,234,143.0,20.018156051635746,0.2734160112709976
261,187,105.0,19.9711856842041,0.2720557326079578
262,252,170.0,19.87742042541504,0.2707022215004556
263,148,79.0,19.9509506225586,0.2693554442790603
264,84,68.0,19.981103897094727,0.2680153674418511
265,150,113.0,20.88356208801269,0.2666819576535832
266,222,135.0,20.824750900268555,0.2653551817448589
267,173,98.0,20.704769134521484,0.2640350067113025
268,123,100.0,20.75469207763672,0.2627213997127388
269,195,113.0,20.851158142089844,0.2614143280723769
270,90,69.0,20.84123039245605,0.260113759275997
271,152,101.0,21.60101890563965,0.2588196609711413
272,202,133.0,21.65093994140625,0.2575320009663098
273,217,146.0,21.96706199645996,0.256250747230159
274,150,97.0,21.646108627319336,0.2549758678907055
275,395,305.0,22.460092544555664,0.2537073312345328
276,164,100.0,22.32016944885254,0.2524451057060028
277,82,54.0,22.49051094055176,0.2511891599064705
278,232,112.0,22.53216361999512,0.249939462593503
279,222,159.0,22.501718521118164,0.2486959826801025
280,214,144.0,22.60636711120605,0.2474586892339329
281,194,102.0,23.168291091918945,0.2462275514765501
282,171,90.0,23.279029846191406,0.245002538782637
283,196,132.0,23.20847511291504,0.2437836206792408
284,217,131.0,23.13844871520996,0.2425707668450158
285,178,119.0,23.059959411621094,0.2413639471094684
286,163,93.0,23.59893226623535,0.2401631314522074
287,186,132.0,23.92591667175293,0.2389682900021965
288,200,130.0,23.68203926086425,0.2377793930370114
289,122,109.0,23.720308303833008,0.236596410982101
290,258,191.0,23.962804794311523,0.2354193144100507
291,144,86.0,24.053253173828125,0.2342480740398515
292,16,4.0,24.54005241394043,0.2330826607361707
293,156,101.0,24.90565490722656,0.2319230455086275
294,209,138.0,25.01756477355957,0.2307691995110722
295,215,139.0,24.82210731506348,0.2296210940408679
296,182,119.0,24.77974510192871,0.2284787005381771
297,231,162.0,24.995407104492188,0.2273419905852508
298,267,205.0,25.58857154846192,0.2262109359057222
299,200,106.0,25.72637367248535,0.2250855083639028
300,293,221.0,25.75044250488281,0.2239656799640824
301,210,137.0,25.73014068603516,0.2228514228498332
302,363,235.0,26.601043701171875,0.2217427093033167
303,235,156.0,26.52960205078125,0.2206395117445937
304,251,182.0,26.62767601013184,0.219541802730939
305,203,124.0,27.496124267578125,0.2184495549561583
306,160,96.0,27.14546775817871,0.2173627412499088
307,177,97.0,27.2253360748291,0.2162813345770237
308,204,119.0,27.194040298461918,0.2152053080368395
309,228,137.0,27.29026222229004,0.2141346348625269
310,192,168.0,27.12653541564941,0.2130692884204248
311,218,155.0,28.056772232055664,0.2120092422093779
312,226,152.0,27.992868423461918,0.2109544698600775
313,332,251.0,27.98089408874512,0.2099049451344055
314,166,109.0,27.91792869567871,0.2088606419247816
315,231,162.0,28.763145446777344,0.2078215342535141
316,500,132.0,28.67964744567871,0.2067875962721533
317,256,194.0,28.392221450805664,0.2057588022608491
318,169,113.0,29.222946166992188,0.2047351266277105
319,172,112.0,29.22182273864746,0.2037165439081697
320,203,133.0,29.208715438842773,0.202703028764348
321,414,340.0,29.067041397094727,0.2016945559844259
322,177,114.0,29.84428596496582,0.2006911004820158
323,184,131.0,29.73033142089844,0.1996926372955381
324,500,288.0,30.04039001464844,0.1986991415876002
325,244,190.0,29.754858016967773,0.1977105886443783
326,500,310.0,30.70274353027344,0.1967269538750033
327,245,197.0,30.60459899902344,0.1957482128109486
328,170,123.0,30.598648071289062,0.1947743411054215
329,156,142.0,31.23307609558105,0.1938053145327578
330,190,178.0,31.22233009338379,0.1928411089878187
331,500,437.0,31.23868751525879,0.1918817004853918
332,500,390.0,31.81478309631348,0.1909270651595938
333,236,216.0,31.659912109375,0.1899771792632774
334,162,127.0,31.716588973999023,0.1890320191674403
335,216,134.0,31.847143173217773,0.1880915613606371
336,142,91.0,31.887399673461918,0.1871557824483952
337,165,106.0,32.719146728515625,0.186224659152632
338,212,168.0,32.504520416259766,0.1852981683110767
339,500,460.0,32.528831481933594,0.1843762868766932
340,217,170.0,33.34775161743164,0.1834589919171077
341,246,137.0,33.24919509887695,0.1825462606140375
342,138,128.0,33.15928268432617,0.1816380702627239
343,479,396.0,33.2158088684082,0.1807343982713671
344,187,100.0,33.79766845703125,0.1798352221605643
345,253,182.0,33.73213577270508,0.1789405195627506
346,174,119.0,33.88294982910156,0.1780502682216423
347,500,246.0,34.28702163696289,0.177164445991684
348,500,317.0,34.49691390991211,0.1762830308374965
349,500,477.0,35.1025390625,0.1754060008333298
350,500,240.0,35.1346549987793,0.1745333341625173
351,500,482.0,35.407039642333984,0.1736650091169326
352,500,460.0,35.930152893066406,0.1728010040964504
353,500,479.0,36.038944244384766,0.1719412976084084
354,500,478.0,36.00154495239258,0.1710858682670731
355,500,489.0,36.8897590637207,0.1702346947931075
356,500,467.0,36.61258316040039,0.1693877560130423
357,500,444.0,37.46539688110352,0.1685450308587486
358,155,75.0,37.30327224731445,0.1677064983669141
359,500,490.0,37.41139602661133,0.1668721376785215
360,500,473.0,37.89638900756836,0.1660419280383298
361,500,376.0,37.91454315185547,0.1652158487943581
362,500,493.0,38.45840835571289,0.1643938793973712
363,500,464.0,38.53482055664063,0.1635759994003694
364,231,213.0,38.47052001953125,0.162762188458079
365,500,489.0,39.07155990600586,0.1619524263264468
366,500,482.0,38.936614990234375,0.1611466928621361
367,500,488.0,39.688175201416016,0.160344968022026
368,500,487.0,40.00067901611328,0.1595472318627124
369,500,469.0,40.23539733886719,0.1587534645400124
370,500,472.0,40.165618896484375,0.1579636463084701
371,17,8.0,40.16703796386719,0.1571777575208658
372,500,481.0,40.58522415161133,0.1563957786277272
373,500,486.0,40.827449798583984,0.155617690176843
374,500,429.0,41.72841644287109,0.1548434728127791
375,500,487.0,41.66643142700195,0.1540731072763971
376,500,485.0,42.23608016967773,0.1533065744043752
377,500,493.0,42.46382522583008,0.1525438551287316
378,500,466.0,42.996856689453125,0.1517849304763499
379,500,486.0,42.89206314086914,0.1510297815685073
380,500,481.0,43.1651725769043,0.1502783896204053
381,500,485.0,43.29029846191406,0.1495307359407018
382,500,465.0,43.86039352416992,0.1487868019310466
383,500,493.0,43.744049072265625,0.1480465690856185
384,500,466.0,43.89517593383789,0.1473100189906653
385,500,476.0,44.0715446472168,0.146577133324045
386,500,472.0,44.3922004699707,0.1458478938547712
387,500,477.0,44.38786697387695,0.1451222824425584
388,500,492.0,44.8282470703125,0.1444002810373716
389,500,479.0,45.244537353515625,0.1436818716789767
390,500,486.0,45.440521240234375,0.1429670364964942
391,500,478.0,45.95365524291992,0.1422557577079545
392,500,478.0,46.670654296875,0.1415480176198552
393,500,490.0,46.70163345336914,0.1408437986267216
394,500,476.0,46.66299057006836,0.1401430832106683
395,500,483.0,47.04536819458008,0.1394458539409635
396,500,483.0,47.36185836791992,0.1387520934735955
397,500,492.0,47.334991455078125,0.1380617845508414
398,500,481.0,47.93840408325195,0.1373749100008372
399,500,495.0,47.94691848754883,0.1366914527371514
400,500,486.0,48.10041427612305,0.1360113957583597
401,500,488.0,48.23997116088867,0.1353347221476216
402,500,489.0,48.92915344238281,0.13466141507226032
403,500,484.0,48.604217529296875,0.13399145778334362
404,500,487.0,49.22378921508789,0.13332483361526729
405,500,484.0,48.81562423706055,0.1326615259853406
406,500,482.0,49.27372360229492,0.13200151839337373
407,500,490.0,49.2244758605957,0.13134479442126742
408,500,484.0,49.67304611206055,0.1306913377326044
409,500,487.0,50.05018997192383,0.13004113207224322
410,500,492.0,50.14706802368164,0.12939416126591366
411,500,484.0,50.32355880737305,0.1287504092198146
412,500,485.0,50.89990234375,0.12810985992021354
413,500,486.0,50.82830810546875,0.1274724974330483
414,500,488.0,51.41704177856445,0.12683830590353068
415,500,479.0,51.47758865356445,0.12620726955575193
416,500,487.0,52.0108642578125,0.1255793726922905
417,500,487.0,52.10176086425781,0.1249545996938214
418,500,484.0,52.5886344909668,0.12433293501872777
419,500,491.0,52.69998550415039,0.12371436320271421
420,500,484.0,52.98594284057617,0.12309886885842211
421,500,484.0,52.73860549926758,0.12248643667504688
422,500,472.0,53.16685104370117,0.12187705141795711
423,500,481.0,53.09797286987305,0.12127069792831555
424,500,488.0,53.448123931884766,0.12066736112270204
425,500,495.0,53.5653190612793,0.12006702599273837
426,500,488.0,53.82438659667969,0.11946967760471482
427,500,492.0,53.38283920288086,0.11887530109921873
428,500,494.0,53.9201774597168,0.11828388169076492
429,500,487.0,54.34098434448242,0.1176954046674278
430,500,493.0,54.81637191772461,0.11710985539047543
431,500,490.0,54.80961227416992,0.11652721929400542
432,500,489.0,55.47369384765625,0.11594748188458252
433,500,491.0,55.612430572509766,0.11537062874087814
434,500,495.0,55.9304084777832,0.11479664551331159
435,500,491.0,56.020538330078125,0.11422551792369313
436,500,486.0,56.32672119140625,0.1136572317648688
437,500,486.0,56.206298828125,0.11309177290036698
438,500,494.0,56.519134521484375,0.11252912726404676
439,500,493.0,56.552886962890625,0.11196928085974804
440,500,485.0,56.9288215637207,0.11141221976094334
441,500,491.0,56.9530029296875,0.1108579301103914
442,500,488.0,57.373443603515625,0.11030639811979245
443,500,479.0,57.6689338684082,0.10975761006944523
444,500,495.0,57.94160461425781,0.10921155230790572
445,500,488.0,58.04641342163086,0.1086682112516475
446,500,493.0,58.3855094909668,0.10812757338472388
447,500,487.0,58.3751106262207,0.10758962525843173
448,500,485.0,58.56975173950195,0.10705435349097686
449,500,495.0,58.779605865478516,0.10652174476714117
450,500,491.0,58.90163803100586,0.10599178583795142
451,500,495.0,59.19560241699219,0.10546446352034969
452,500,489.0,59.341064453125,0.10493976469686538
453,500,488.0,59.0067024230957,0.10441767631528895
454,500,480.0,59.56216049194336,0.10389818538834722
455,500,488.0,59.509952545166016,0.10338127899338033
456,500,491.0,60.078861236572266,0.10286694427202024
457,500,481.0,59.802032470703125,0.1023551684298709
458,500,495.0,60.33107376098633,0.10184593873618997
459,500,498.0,60.18550491333008,0.10133924252357211
460,500,493.0,60.74748611450195,0.10083506718763395
461,500,490.0,61.19173812866211,0.10033340018670046
462,500,469.0,61.6608772277832,0.09983422904149301
463,500,487.0,61.487823486328125,0.09933754133481892
464,500,484.0,61.84171676635742,0.09884332471126261
465,500,492.0,61.868499755859375,0.09835156687687824
466,500,482.0,62.03633499145508,0.09786225559888383
467,500,497.0,62.1612663269043,0.09737537870535705
468,500,494.0,62.57177734375,0.0968909240849324
469,500,481.0,62.531681060791016,0.09640887968649992
470,500,495.0,63.33827590942383,0.0959292335189054
471,500,495.0,63.349700927734375,0.09545197365065214
472,500,493.0,63.52433776855469,0.09497708820960413
473,500,494.0,63.77756881713867,0.09450456538269068
474,500,495.0,63.95038986206055,0.09403439341561264
475,500,485.0,64.24393463134766,0.09356656061254989
476,500,487.0,64.4682846069336,0.09310105533587056
477,500,493.0,64.46514129638672,0.09263786600584135
478,500,494.0,64.70509338378906,0.09217698110033967
479,500,492.0,64.49225616455078,0.09171838915456684
480,500,496.0,64.78925323486328,0.09126207876076303
481,500,492.0,64.93444061279297,0.09080803856792342
482,500,490.0,65.4356460571289,0.09035625728151585
483,500,493.0,65.0765151977539,0.08990672366319986
484,500,491.0,65.43316650390625,0.08945942653054714
485,500,495.0,65.7673110961914,0.08901435475676334
486,500,494.0,65.83031463623047,0.08857149727041129
487,500,500.0,65.54415130615234,0.08813084305513562
488,500,489.0,66.15567016601562,0.08769238114938868
489,500,492.0,66.0953598022461,0.08725610064615791
490,500,475.0,66.0246353149414,0.08682199069269445
491,500,494.0,66.45490264892578,0.08639004049024324
492,500,496.0,67.0522689819336,0.08596023929377437
493,500,494.0,66.70073699951172,0.0855325764117158
494,500,490.0,67.17499542236328,0.08510704120568738
495,500,495.0,67.2112808227539,0.0846836230902362
496,500,482.0,67.04186248779297,0.08426231153257335
497,500,491.0,67.2587661743164,0.0838430960523118
498,500,497.0,67.35475158691406,0.08342596622120578
499,500,494.0,67.08759307861328,0.08301091166289133
