episode,length,total_reward,avg_q,exploration
0,979,-979,-5.759812,1.0
1,1000,-1000,-8.443288,1.0
2,1000,-1000,-9.342185,1.0
3,1000,-1000,-9.738348,1.0
4,1000,-1000,-9.776819,1.0
5,1000,-1000,-9.724038,1.0
6,1000,-1000,-9.703455,1.0
7,1000,-1000,-9.814754,1.0
8,1000,-1000,-9.6632,1.0
9,1000,-1000,-9.804398,1.0
10,1000,-1000,-9.843972206115724,0.9090909090909092
11,1000,-1000,-9.77528953552246,0.9090909090909092
12,1000,-1000,-9.779982566833496,0.9090909090909092
13,1000,-1000,-9.750917434692385,0.9090909090909092
14,1000,-1000,-9.863577842712402,0.9090909090909092
15,1000,-1000,-9.754087448120115,0.9090909090909092
16,1000,-1000,-9.5938081741333,0.9090909090909092
17,1000,-1000,-9.697894096374512,0.9090909090909092
18,1000,-1000,-9.770098686218262,0.9090909090909092
19,1000,-1000,-9.818614959716797,0.9090909090909092
20,1000,-1000,-9.680861473083496,0.8264462809917354
21,1000,-1000,-9.80951690673828,0.8264462809917354
22,1000,-1000,-9.682855606079102,0.8264462809917354
23,1000,-1000,-9.749566078186035,0.8264462809917354
24,1000,-1000,-9.85697078704834,0.8264462809917354
25,1000,-1000,-9.770835876464844,0.8264462809917354
26,1000,-1000,-9.71145248413086,0.8264462809917354
27,1000,-1000,-9.679327964782717,0.8264462809917354
28,1000,-1000,-9.7099027633667,0.8264462809917354
29,1000,-1000,-9.688316345214844,0.8264462809917354
30,1000,-1000,-9.654990196228027,0.7513148009015777
31,1000,-1000,-9.841283798217772,0.7513148009015777
32,1000,-1000,-9.713132858276367,0.7513148009015777
33,1000,-1000,-9.83623504638672,0.7513148009015777
34,612,-610,-9.774334907531738,0.7513148009015777
35,1000,-1000,-9.810121536254885,0.7513148009015777
36,1000,-1000,-9.879266738891602,0.7513148009015777
37,1000,-1000,-9.698129653930664,0.7513148009015777
38,1000,-1000,-9.58522891998291,0.7513148009015777
39,1000,-1000,-9.721001625061035,0.7513148009015777
40,1000,-1000,-9.73731803894043,0.6830134553650705
41,1000,-1000,-9.755830764770508,0.6830134553650705
42,1000,-1000,-9.820573806762695,0.6830134553650705
43,1000,-1000,-9.777373313903809,0.6830134553650705
44,1000,-1000,-9.712438583374023,0.6830134553650705
45,1000,-1000,-9.660308837890623,0.6830134553650705
46,1000,-1000,-9.785530090332031,0.6830134553650705
47,1000,-1000,-9.75918674468994,0.6830134553650705
48,1000,-1000,-9.69278049468994,0.6830134553650705
49,1000,-1000,-9.555729866027832,0.6830134553650705
50,617,-615,-9.670177459716797,0.6209213230591549
51,1000,-1000,-9.694214820861816,0.6209213230591549
52,750,-748,-9.740448951721191,0.6209213230591549
53,1000,-1000,-9.75094509124756,0.6209213230591549
54,1000,-1000,-9.782397270202637,0.6209213230591549
55,684,-682,-9.756979942321776,0.6209213230591549
56,704,-702,-9.879788398742676,0.6209213230591549
57,801,-799,-9.842846870422363,0.6209213230591549
58,1000,-1000,-9.669121742248535,0.6209213230591549
59,1000,-1000,-9.706901550292969,0.6209213230591549
60,1000,-1000,-9.777347564697266,0.5644739300537771
61,1000,-1000,-9.64866542816162,0.5644739300537771
62,1000,-1000,-9.649174690246582,0.5644739300537771
63,1000,-1000,-9.764959335327148,0.5644739300537771
64,477,-475,-9.76149082183838,0.5644739300537771
65,1000,-1000,-9.727274894714355,0.5644739300537771
66,1000,-1000,-9.723816871643066,0.5644739300537771
67,1000,-1000,-9.690634727478027,0.5644739300537771
68,650,-648,-9.724123001098633,0.5644739300537771
69,1000,-1000,-9.71377182006836,0.5644739300537771
70,1000,-1000,-9.687341690063477,0.5131581182307065
71,949,-947,-9.671298027038574,0.5131581182307065
72,1000,-1000,-9.72545051574707,0.5131581182307065
73,423,-421,-9.723408699035645,0.5131581182307065
74,1000,-1000,-9.686354637145996,0.5131581182307065
75,1000,-1000,-9.69398307800293,0.5131581182307065
76,1000,-1000,-9.659897804260254,0.5131581182307065
77,246,-244,-9.662221908569336,0.5131581182307065
78,689,-687,-9.78338623046875,0.5131581182307065
79,1000,-1000,-9.593711853027344,0.5131581182307065
80,1000,-1000,-9.730841636657717,0.4665073802097331
81,459,-457,-9.621399879455566,0.4665073802097331
82,611,-609,-9.715734481811523,0.4665073802097331
83,1000,-1000,-9.703839302062988,0.4665073802097331
84,1000,-1000,-9.736577987670898,0.4665073802097331
85,1000,-1000,-9.64431381225586,0.4665073802097331
86,945,-943,-9.742849349975586,0.4665073802097331
87,497,-495,-9.71623420715332,0.4665073802097331
88,462,-460,-9.78193187713623,0.4665073802097331
89,929,-927,-9.820666313171388,0.4665073802097331
90,640,-638,-9.614052772521973,0.4240976183724846
91,1000,-1000,-9.686644554138184,0.4240976183724846
92,1000,-1000,-9.730353355407717,0.4240976183724846
93,1000,-1000,-9.637660026550291,0.4240976183724846
94,726,-724,-9.666851043701172,0.4240976183724846
95,1000,-1000,-9.740157127380373,0.4240976183724846
96,1000,-1000,-9.688121795654297,0.4240976183724846
97,629,-627,-9.554849624633787,0.4240976183724846
98,583,-581,-9.608664512634276,0.4240976183724846
99,785,-783,-9.626066207885742,0.4240976183724846
100,561,-559,-9.682384490966797,0.3855432894295314
101,1000,-1000,-9.734042167663574,0.3855432894295314
