episode,length,total_reward,avg_q,exploration
0,16,-1.139792487025261,0.078237854,1.0
1,28,-1.1319313645362854,0.078237854,0.99009900990099
2,12,-1.0934535264968872,0.078237854,0.9802960494069208
3,27,-0.9614438191056252,0.045638204,0.9705901479276444
4,27,-0.9020342975854874,0.022927824,0.9609803444828162
5,44,-0.931152045726776,0.046838075,0.9514656876067488
6,23,-0.8589103370904922,0.06657055,0.9420452352542068
7,11,-0.8944019824266434,0.072041266,0.9327180547071352
8,17,-1.1769321113824844,0.07632997,0.9234832224823122
9,21,-0.8867442458868027,0.07797178,0.914339824239913
10,9,-1.0598134100437164,0.07774564,0.9052869546929831
11,19,-1.0059859827160835,0.07820782,0.896323717517805
12,97,-1.0022813454270365,0.08558847,0.8874492252651535
13,12,-1.12228462100029,0.08809955,0.8786625992724292
14,22,-1.1452811732888222,0.08893991,0.8699629695766625
15,19,-0.896817147731781,0.080777526,0.8613494748283788
16,28,-0.8590691834688187,0.07979953,0.8528212622063156
17,18,-1.154170274734497,0.08246093,0.8443774873329858
18,30,-1.1008487939834597,0.08036244,0.8360173141910751
19,16,-0.8034484088420868,0.078359775,0.8277399150406684
20,24,-0.8480353355407715,0.07182864,0.8195444703372954
21,25,-1.0157701820135117,0.06733775,0.8114301686507875
22,26,-0.8720068037509918,0.07753691,0.8033962065849382
23,14,-1.0057491064071655,0.073672295,0.7954417886979586
24,22,-1.0339055061340332,0.06467718,0.7875661274237213
25,54,-0.981151357293129,0.065324984,0.7797684429937835
26,27,-1.023777812719345,0.062639534,0.7720479633601817
27,14,-0.901566118001938,0.0622855,0.7644039241189917
28,45,-0.8034528195858002,0.05350284,0.7568355684346453
29,54,-1.0301097705960274,0.0567492,0.7493421469649953
30,36,-1.0039168074727058,0.04740349,0.741922917787124
31,45,-1.0585222616791723,0.051806655,0.7345771463238852
32,86,-1.137969136238098,0.042743597,0.7273041052711734
33,14,-1.111940614879131,0.037945542,0.7201030745259143
34,65,-0.9566290825605392,0.052091558,0.7129733411147666
35,31,-0.901250660419464,0.04216579,0.7059141991235313
36,68,-1.1263412907719612,0.08431093,0.6989249496272587
37,33,-1.0149058997631073,0.08616805,0.6920049006210482
38,19,-1.029649943113327,0.08356775,0.685153366951533
39,136,-1.0773132741451263,0.08454345,0.6783696702490425
40,75,-0.915681567043066,0.08297279,0.6716531388604381
41,17,-1.202602095901966,0.085726574,0.665003107782612
42,38,-0.9021214842796326,0.086746424,0.6584189185966455
43,66,-0.94371035695076,0.081706695,0.6518999194026193
44,16,-1.1518807858228683,0.08422371,0.6454454647550686
45,70,-0.9342060834169388,0.078448884,0.6390549155990778
46,51,-1.0755433440208435,0.09237403,0.6327276392070077
47,80,-0.972844325006008,0.08108025,0.6264630091158492
48,67,-1.010366104543209,0.0888249,0.6202604050651972
49,118,-1.006751373410225,0.086987294,0.6141192129358388
50,36,-1.1564410850405693,0.09319483,0.6080388246889493
51,93,-0.9718355983495712,0.080741696,0.6020186383058904
52,13,-1.1509766727685928,0.078386754,0.5960580577286043
53,170,-1.0210935771465302,0.079161175,0.5901564928005983
54,87,-0.9495975747704506,0.07438915,0.5843133592085132
55,41,-0.8947490602731705,0.06519223,0.5785280784242706
56,38,-1.0769990980625153,0.07595001,0.5728000776477926
57,88,-1.1493912041187286,0.06669654,0.5671287897502897
58,136,-0.9405323266983032,0.06443315,0.5615136532181086
59,126,-1.2053003013134005,0.06609769,0.5559541120971373
60,142,-1.6751433089375496,0.05888676,0.5504496159377597
61,192,-0.97830992937088,0.049801886,0.544999619740356
62,44,-0.946341834962368,0.058856282,0.5396035839013427
63,25,-0.968414843082428,0.038617928,0.5342609741597452
64,225,-1.1761599630117416,0.04299481,0.5289712615443022
65,43,-1.0293285101652143,0.02720001,0.5237339223210913
66,88,-0.977776326239109,0.034798954,0.5185484379416745
67,116,-1.143777184188366,0.03717101,0.513414294991757
68,210,-1.126064859330654,0.039196298,0.5083309851403535
69,258,-2.257840357720852,0.032088827,0.5032980050894589
70,164,-0.9185740500688552,0.026224684,0.4983148565242167
71,189,-0.9751244112849236,0.0168,0.4933810460635809
72,102,-0.9248165786266328,0.017333563,0.4884960852114662
73,117,-0.9213414490222932,0.016209254,0.4836594903083824
74,74,-0.8779339790344238,0.016105099,0.478870782483547
75,70,-1.1169113218784332,0.014478511,0.4741294876074722
76,311,-1.2722620330750942,0.019010007,0.469435136245022
77,217,-1.1735539734363556,-0.013139863,0.4647872636089327
78,62,-1.130220763385296,0.0066749817,0.4601854095137947
79,163,-1.1051868051290512,-0.0026505804,0.4556291183304898
80,221,-1.1765734925866127,-0.006651693,0.451117938941079
81,17,-0.914379671216011,-0.0035094982,0.4466514246941376
82,13,-1.1515965089201927,-0.004995859,0.4422291333605322
83,60,-1.0137343853712082,-0.005823725,0.4378506270896359
84,28,-0.8677654676139355,-0.0045226845,0.4335154723659761
85,82,-0.9888391382992268,-0.013814817,0.429223239966313
86,254,-1.0344533175230026,-0.002390464,0.4249735049171416
87,500,-0.7308506369590759,0.0074094334,0.4207658464526154
