episode,total_reward,step
294,33.26333543074617,242484
295,-84.08923703093205,243483
296,25.92505244258014,244438
297,-99.33896458521484,245437
298,-99.81926453113556,246436
299,-89.10996358284282,247435
300,-79.64720058688535,248434
301,-96.49964557774364,249433
302,-99.900001488626,250432
303,-98.31649895646842,251431
304,53.69994953609694,251962
305,-41.798521632435566,252961
306,55.57499169408759,253767
307,83.93129278471224,254054
308,92.53189498378195,254158
309,89.69618923216512,254499
310,94.16076110234746,254658
311,90.79911457467824,254772
312,92.08392872702098,254872
313,92.71433948050252,254965
314,91.40023178760704,255080
315,88.90126297902316,255202
316,91.49805670948264,255310
317,80.45984835428203,255590
318,90.93684280168964,255701
319,82.79618353034584,256034
320,91.49927534275776,256150
321,50.90583554624783,256793
322,92.1568421585689,256905
323,93.01059810176956,257020
324,91.39567001181786,257138
325,92.455553501939,257244
326,91.8376444570149,257356
327,91.61947538432514,257461
328,91.58953507841647,257573
329,90.7254156511508,257693
330,88.32675858532821,257834
331,93.3706143333111,257941
332,91.49184201770458,258057
333,90.05021020007553,258175
334,94.43553697617608,258252
335,84.19300180563943,258671
336,-96.17509884962784,259670
337,70.36112656318073,260067
338,91.92568598407412,260185
339,86.74683563195195,260576
340,93.2568270377974,260692
341,-96.7014344643576,261691
342,72.89716298743733,262122
343,93.83078014521745,262189
344,91.30505805899054,262305
345,93.84983954485506,262373
346,93.92219844227655,262440
347,89.88915242787334,262595
348,93.32876455196856,262743
349,38.69994114763016,263580
350,94.51440222165309,263723
351,90.40551864076406,263848
352,93.70967903862312,263923
353,93.4917726622939,264015
354,81.61969593096114,264246
355,93.37202200561296,264332
356,92.94322693409076,264437
357,89.79926681059385,264647
358,89.68160169653129,264801
359,91.41193507572896,264944
360,92.928817648557,265038
361,70.12897344164523,265559
362,91.60965513740666,265699
363,83.95399984930978,266025
364,94.05250565026654,266094
365,90.09208520410856,266242
366,91.26291040797514,266382
367,89.7629386107817,266538
368,59.28725343570113,266959
369,89.54428624361753,267087
370,57.7851590457542,267623
371,81.66408218803886,268020
372,93.46213543321936,268087
373,90.67472281641676,268220
374,87.901116641807,268404
375,94.93714347825151,268475
376,91.60577685927274,268585
377,78.35605082008988,268834
378,77.53575043255842,269144
379,93.90992610808462,269212
380,89.75481599658795,269404
381,90.21294946677516,269541
382,93.59037503809668,269607
383,93.6781096397608,269676
384,89.0229129553485,269884
385,93.98736952914624,269953
386,95.28496286566588,270028
387,66.77672805255656,270445
388,40.88926232125564,271165
389,85.62467536516488,271321
390,93.86827740631998,271393
391,30.00980426958268,272163
392,85.72065195208995,272426
393,89.596610843583,272592
394,81.0735165789036,272809
395,86.54970891064295,272995
396,92.04379299725296,273162
397,58.64862708890723,273647
398,94.60399602737743,273719
399,90.76950980181572,273852
400,91.81771231582388,273985
401,88.46819971872478,274218
402,87.01059923189091,274498
403,-82.25012718664053,275497
404,91.1673397372233,275627
405,93.06918419001158,275709
406,72.89383784728125,276026
407,59.963038572850266,276477
408,95.35530665452973,276596
409,83.09204453445975,276893
410,90.34530251807882,277023
411,94.38995225002328,277094
412,94.30696368830786,277190
413,94.24101630353834,277258
414,92.9564866690198,277338
415,91.07178425171472,277479
416,91.05297453410049,277635
417,90.96301730250708,277778
418,90.99434552978596,277924
419,91.23760931767714,278089
420,67.71900674809172,278518
421,94.02575457994328,278618
422,89.21457037625514,278792
423,87.83404135204728,278996
424,65.42847738112323,279376
425,-99.81656152755022,280375
426,74.86530142287205,280746
427,92.7565820628729,280864
428,91.43564362394136,280995
429,93.83489135917988,281061
430,94.94261036838724,281141
431,94.22874744796718,281222
432,92.0358273341335,281365
433,93.55202298235486,281478
434,91.77663339745624,281647
435,91.47212672221713,281830
436,93.85306358570232,281899
437,93.99641395451908,281975
438,94.09367497772632,282044
439,92.70516050467268,282144
440,90.84595869212605,282275
441,93.62305019593931,282414
442,87.50374523552887,282651
443,93.61961039248854,282718
444,94.05643447137982,282812
445,92.11048585155822,282940
446,94.45968399127014,283012
447,91.18561915079864,283214
448,90.00936572160572,283351
449,92.80289275959512,283497
450,91.46217842121268,283700
451,92.21930877256092,283824
452,82.40612622885237,284128
453,94.66000996809451,284199
454,92.18605514567024,284332
455,68.7300443295153,284743
456,96.0876639681037,284828
457,93.4375913759049,284978
458,93.98034551157616,285045
459,86.37363068175702,285249
460,90.62243122463212,285452
461,92.07404654985362,285670
462,93.96708108950406,285790
463,81.96954616815202,286084
464,94.316724330507,286161
465,94.37336657117577,286277
466,28.174802895806124,287081
467,93.58123772549176,287223
468,92.76911214400776,287419
469,43.18936472375663,288062
470,89.55215017677415,288232
471,93.45212729554623,288301
472,94.7125842668902,288375
473,47.075565068904005,289137
474,91.23147777051054,289280
475,90.60098442597382,289519
476,95.05207938491958,289665
477,93.97450000582056,289799
478,93.72747598658316,289870
479,95.5108384859106,289954
480,93.55550882220268,290036
481,94.73675350941356,290178
482,86.08047586765099,290412
483,94.6596079293904,290501
484,93.29597393143922,290573
485,93.14453085692368,290645
486,92.29965597234514,290822
487,92.7964247899381,290922
488,93.8842460778542,290995
489,93.42774793528952,291068
490,89.89744156249662,291335
491,-88.70145682821112,292334
492,77.85716845514253,292574
493,-88.26186301409598,293573
494,93.06813489523483,293646
495,94.4796693623066,293723
496,56.49106379877685,294260
497,93.63516053318745,294330
498,93.81511351792142,294413
499,93.56384317175252,294484
